route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,trip_short_name,wheelchair_accessible,bikes_allowed
4,TRAIN-A24-TRKPI-Semaine-07,4289891-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40108,192,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4289892-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,40136,196,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4289892-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,40136,196,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4289892-TRAIN-A24-TRKPI-Semaine-07,Montréal-Ouest,0,40108,196,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4289893-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,193,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4289893-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,193,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4289893-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,193,0,1
4,TRAIN-H25-TRKPI-Semaine-02,4289894-TRAIN-H25-TRKPI-Semaine-02,Saint-Jérôme,1,40135,197,0,1
4,TRAIN-A24-TRKPI-Semaine-03,4289894-TRAIN-A24-TRKPI-Semaine-03,Saint-Jérôme,1,40135,197,0,1
4,TRAIN-A24-TRKPI-Semaine-07,4289894-TRAIN-A24-TRKPI-Semaine-07,Saint-Jérôme,1,40107,197,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400135-TRAIN-H25-TRKPI-Semaine-02,Ahuntsic,0,60165,1200,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400135-TRAIN-A24-TRKPI-Semaine-03,Ahuntsic,0,60165,1200,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400135-TRAIN-A24-TRKPI-Semaine-07,Ahuntsic,0,60165,1200,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400136-TRAIN-H25-TRKPI-Semaine-02,Ahuntsic,0,60165,1208,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400136-TRAIN-A24-TRKPI-Semaine-03,Ahuntsic,0,60165,1208,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400136-TRAIN-A24-TRKPI-Semaine-07,Ahuntsic,0,60165,1208,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400137-TRAIN-H25-TRKPI-Semaine-02,Ahuntsic,0,60165,1210,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400137-TRAIN-A24-TRKPI-Semaine-03,Ahuntsic,0,60165,1210,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400137-TRAIN-A24-TRKPI-Semaine-07,Ahuntsic,0,60165,1210,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400138-TRAIN-H25-TRKPI-Semaine-02,Ahuntsic,0,60165,1212,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400138-TRAIN-A24-TRKPI-Semaine-03,Ahuntsic,0,60165,1212,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400138-TRAIN-A24-TRKPI-Semaine-07,Ahuntsic,0,60165,1212,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400139-TRAIN-H25-TRKPI-Semaine-02,Ahuntsic,0,60165,1214,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400139-TRAIN-A24-TRKPI-Semaine-03,Ahuntsic,0,60165,1214,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400139-TRAIN-A24-TRKPI-Semaine-07,Ahuntsic,0,60165,1214,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400140-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,60178,1202,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400140-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,60178,1202,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400140-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,60178,1202,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400141-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,60178,1204,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400141-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,60178,1204,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400141-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,60178,1204,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400142-TRAIN-H25-TRKPI-Semaine-02,Gare Centrale,0,60178,1206,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400142-TRAIN-A24-TRKPI-Semaine-03,Gare Centrale,0,60178,1206,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400142-TRAIN-A24-TRKPI-Semaine-07,Gare Centrale,0,60178,1206,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400143-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60166,1201,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400143-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60166,1201,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400143-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60166,1201,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400144-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60166,1203,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400144-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60166,1203,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400144-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60166,1203,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400145-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60166,1205,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400145-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60166,1205,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400145-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60166,1205,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400146-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60166,1213,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400146-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60166,1213,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400146-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60166,1213,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400147-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60166,1215,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400147-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60166,1215,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400147-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60166,1215,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400148-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60177,1207,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400148-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60177,1207,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400148-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60177,1207,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400149-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60177,1209,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400149-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60177,1209,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400149-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60177,1209,0,1
6,TRAIN-H25-TRKPI-Semaine-02,4400150-TRAIN-H25-TRKPI-Semaine-02,Mascouche,1,60177,1211,0,1
6,TRAIN-A24-TRKPI-Semaine-03,4400150-TRAIN-A24-TRKPI-Semaine-03,Mascouche,1,60177,1211,0,1
6,TRAIN-A24-TRKPI-Semaine-07,4400150-TRAIN-A24-TRKPI-Semaine-07,Mascouche,1,60177,1211,0,1
1,TRAIN-H25-TRKPI-Semaine-02,12540009-TRAIN-H25-TRKPI-Semaine-02,Lucien-L'Allier,0,10215,16,0,1
1,TRAIN-A24-TRKPI-Semaine-03,12540009-TRAIN-A24-TRKPI-Semaine-03,Lucien-L'Allier,0,10215,16,0,1
1,TRAIN-A24-TRKPI-Semaine-07,12540009-TRAIN-A24-TRKPI-Semaine-07,Vendôme,0,10388,16,0,1
1,TRAIN-H25-TRKPI-Semaine-02,12540010-TRAIN-H25-TRKPI-Semaine-02,Vaudreuil/Hudson,1,10422,21,0,1
1,TRAIN-A24-TRKPI-Semaine-03,12540010-TRAIN-A24-TRKPI-Semaine-03,Vaudreuil/Hudson,1,10422,21,0,1
1,TRAIN-A24-TRKPI-Semaine-07,12540010-TRAIN-A24-TRKPI-Semaine-07,Vaudreuil/Hudson,1,10392,21,0,1
