stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
place-NB-0064,,Roslindale Village,,,,42.287442,-71.130283,CR-zone-1,"1 Belgrade Ave, Roslindale, MA 02131",https://www.mbta.com/stops/place-NB-0064,,1,,1,Boston,,,
NB-0064-S,,Roslindale Village,Roslindale Village - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.287442,-71.130283,CR-zone-1,,https://www.mbta.com/stops/place-NB-0064,,0,place-NB-0064,1,Boston,,,2.0
place-NB-0072,,Bellevue,,,,42.286588,-71.145557,CR-zone-1,"35 Colbert St, West Roxbury, MA 02132",https://www.mbta.com/stops/place-NB-0072,,1,,1,Boston,,,
NB-0072-S,,Bellevue,Bellevue - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.286588,-71.145557,CR-zone-1,,https://www.mbta.com/stops/place-NB-0072,,0,place-NB-0072,1,Boston,,,2.0
place-NB-0076,,Highland,,,,42.284969,-71.153937,CR-zone-1,"Corey St and Hastings St, West Roxbury, MA 02132",https://www.mbta.com/stops/place-NB-0076,,1,,1,Boston,,,
NB-0076-S,,Highland,Highland - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.284969,-71.153937,CR-zone-1,,https://www.mbta.com/stops/place-NB-0076,,0,place-NB-0076,1,Boston,,,2.0
place-NB-0080,,West Roxbury,,,,42.281358,-71.160065,CR-zone-1,"450 Lagrange St, West Roxbury, MA 02132",https://www.mbta.com/stops/place-NB-0080,,1,,1,Boston,,,
NB-0080-S,,West Roxbury,West Roxbury - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.281358,-71.160065,CR-zone-1,,https://www.mbta.com/stops/place-NB-0080,,0,place-NB-0080,1,Boston,,,2.0
place-NB-0109,,Hersey,,,,42.275648,-71.215528,CR-zone-2,"Great Plain Ave and Broad Meadow Rd, Needham, MA 02492",https://www.mbta.com/stops/place-NB-0109,,1,,1,Needham,,,
NB-0109-S,,Hersey,Hersey - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.275648,-71.215528,CR-zone-2,,https://www.mbta.com/stops/place-NB-0109,,0,place-NB-0109,1,Needham,,,2.0
place-NB-0120,,Needham Junction,,,,42.273187,-71.235559,CR-zone-2,"51 Junction St, Needham, MA 02492",https://www.mbta.com/stops/place-NB-0120,,1,,1,Needham,,,
NB-0120-S,,Needham Junction,Needham Junction - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.273187,-71.235559,CR-zone-2,,https://www.mbta.com/stops/place-NB-0120,,0,place-NB-0120,1,Needham,,,2.0
place-NB-0127,,Needham Center,,,,42.280775,-71.237686,CR-zone-2,"Great Plain Ave and Eaton Sq, Needham, MA 02492",https://www.mbta.com/stops/place-NB-0127,,1,,1,Needham,,,
NB-0127-S,,Needham Center,Needham Center - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.280775,-71.237686,CR-zone-2,,https://www.mbta.com/stops/place-NB-0127,,0,place-NB-0127,1,Needham,,,2.0
place-NB-0137,,Needham Heights,,,,42.293444,-71.236027,CR-zone-2,"95 Avery Sq, Needham, MA 02494",https://www.mbta.com/stops/place-NB-0137,,1,,1,Needham,,,
NB-0137-S,,Needham Heights,Needham Heights - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.293444,-71.236027,CR-zone-2,,https://www.mbta.com/stops/place-NB-0137,,0,place-NB-0137,1,Needham,,,2.0
place-NEC-1659,,Wickford Junction,,,,41.581289,-71.491147,CR-zone-10,"1011 Ten Rod Rd, North Kingstown, RI",https://www.mbta.com/stops/place-NEC-1659,,1,,1,North Kingstown,,,
NEC-1659-03,,Wickford Junction,Wickford Junction - Commuter Rail - Track 3 (All Trains),3,Track 3 (All Trains),41.581289,-71.491147,CR-zone-10,,https://www.mbta.com/stops/place-NEC-1659,,0,place-NEC-1659,1,North Kingstown,,,2.0
place-NEC-1768,,TF Green Airport,,,,41.726599,-71.442453,CR-zone-9,"700 Jefferson Blvd, Warwick, RI 02886",https://www.mbta.com/stops/place-NEC-1768,,1,,1,Warwick,,,
NEC-1768-03,,TF Green Airport,TF Green Airport - Commuter Rail - Track 3 (All Trains),3,Track 3 (All Trains),41.726599,-71.442453,CR-zone-9,,https://www.mbta.com/stops/place-NEC-1768,,0,place-NEC-1768,1,Warwick,,,2.0
place-NEC-1851,,Providence,,,,41.829293,-71.413301,CR-zone-8,"100 Gaspee St, Providence, RI 02903",https://www.mbta.com/stops/place-NEC-1851,,1,,1,Providence,,,
NEC-1851,,Providence,Providence - Commuter Rail,,Commuter Rail,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2.0
NEC-1851-01,,Providence,Providence - Commuter Rail - Track 1,1,Track 1,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2.0
NEC-1851-02,,Providence,Providence - Commuter Rail - Track 2,2,Track 2,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2.0
NEC-1851-03,,Providence,Providence - Commuter Rail - Track 3,3,Track 3,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2.0
NEC-1851-05,,Providence,Providence - Commuter Rail - Track 5,5,Track 5,41.829293,-71.413301,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1851,,0,place-NEC-1851,1,Providence,,,2.0
place-NEC-1891,,Pawtucket/Central Falls,,,,41.878762,-71.392,CR-zone-8,"300 Pine St, Pawtucket, RI 02860",https://www.mbta.com/stops/place-NEC-1891,,1,,1,Pawtucket,,,
NEC-1891,,Pawtucket/Central Falls,Pawtucket/Central Falls - Commuter Rail,,Commuter Rail,41.878762,-71.392,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1891,,0,place-NEC-1891,1,Pawtucket,,,2.0
NEC-1891-01,,Pawtucket/Central Falls,Pawtucket/Central Falls - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),41.878804,-71.392048,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1891,,0,place-NEC-1891,1,Pawtucket,,,2.0
NEC-1891-02,,Pawtucket/Central Falls,Pawtucket/Central Falls - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),41.878721,-71.391959,CR-zone-8,,https://www.mbta.com/stops/place-NEC-1891,,0,place-NEC-1891,1,Pawtucket,,,2.0
place-NEC-1919,,South Attleboro,,,,41.897943,-71.354621,CR-zone-7,"1315 Newport Ave, Attleboro, MA 02703",https://www.mbta.com/stops/place-NEC-1919,,1,,1,Attleboro,,,
NEC-1919,,South Attleboro,South Attleboro - Commuter Rail,,Commuter Rail,41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,0,place-NEC-1919,1,Attleboro,,,2.0
NEC-1919-01,,South Attleboro,South Attleboro - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,0,place-NEC-1919,1,Attleboro,,,2.0
NEC-1919-02,,South Attleboro,South Attleboro - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),41.897943,-71.354621,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1919,,0,place-NEC-1919,1,Attleboro,,,2.0
place-NEC-1969,,Attleboro,,,,41.940739,-71.285094,CR-zone-7,"133 South Main St, Attleboro, MA 02703",https://www.mbta.com/stops/place-NEC-1969,,1,,1,Attleboro,,,
NEC-1969,,Attleboro,Attleboro - Commuter Rail,,Commuter Rail,41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,0,place-NEC-1969,1,Attleboro,,,2.0
NEC-1969-03,,Attleboro,Attleboro - Commuter Rail - Track 3 (Outbound),3,Track 3 (Outbound),41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,0,place-NEC-1969,1,Attleboro,,,2.0
NEC-1969-04,,Attleboro,Attleboro - Commuter Rail - Track 4 (Boston),4,Track 4 (Boston),41.940739,-71.285094,CR-zone-7,,https://www.mbta.com/stops/place-NEC-1969,,0,place-NEC-1969,1,Attleboro,,,2.0
place-NEC-2040,,Mansfield,,,,42.032787,-71.219917,CR-zone-6,"1 Crocker St, Mansfield, MA 02048",https://www.mbta.com/stops/place-NEC-2040,,1,,1,Mansfield,,,
NEC-2040,,Mansfield,Mansfield - Commuter Rail,,Commuter Rail,42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,0,place-NEC-2040,1,Mansfield,,,2.0
NEC-2040-01,,Mansfield,Mansfield - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,0,place-NEC-2040,1,Mansfield,,,2.0
NEC-2040-02,,Mansfield,Mansfield - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.032787,-71.219917,CR-zone-6,,https://www.mbta.com/stops/place-NEC-2040,,0,place-NEC-2040,1,Mansfield,,,2.0
place-NEC-2108,,Sharon,,,,42.124553,-71.184468,CR-zone-4,"1 Upland Rd, Sharon, MA 02067",https://www.mbta.com/stops/place-NEC-2108,,1,,1,Sharon,,,
NEC-2108,,Sharon,Sharon - Commuter Rail,,Commuter Rail,42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,0,place-NEC-2108,1,Sharon,,,2.0
NEC-2108-01,,Sharon,Sharon - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,0,place-NEC-2108,1,Sharon,,,2.0
NEC-2108-02,,Sharon,Sharon - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.124553,-71.184468,CR-zone-4,,https://www.mbta.com/stops/place-NEC-2108,,0,place-NEC-2108,1,Sharon,,,2.0
place-NEC-2139,,Canton Junction,,,,42.163204,-71.15376,CR-zone-3,"Beaumont St and Sherman St, Canton, MA 02021",https://www.mbta.com/stops/place-NEC-2139,,1,,1,Canton,,,
NEC-2139,,Canton Junction,Canton Junction - Commuter Rail,,Commuter Rail,42.163204,-71.15376,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2.0
NEC-2139-01,,Canton Junction,Canton Junction - Commuter Rail - Track 1,1,Track 1,42.162024,-71.153828,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2.0
NEC-2139-02,,Canton Junction,Canton Junction - Commuter Rail - Track 2,2,Track 2,42.162197,-71.153718,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2.0
SB-0150-04,,Canton Junction,Canton Junction - Commuter Rail - Track 4,4,Track 4,42.161746,-71.152837,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2.0
SB-0150-06,,Canton Junction,Canton Junction - Commuter Rail - Track 6,6,Track 6,42.163115,-71.153581,CR-zone-3,,https://www.mbta.com/stops/place-NEC-2139,,0,place-NEC-2139,1,Canton,,,2.0
place-NEC-2173,,Route 128,,,,42.210308,-71.147134,CR-zone-2,"50 University Ave, Westwood, MA 02090",https://www.mbta.com/stops/place-NEC-2173,,1,,1,Westwood,,,
NEC-2173,,Route 128,Route 128 - Commuter Rail,,Commuter Rail,42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,0,place-NEC-2173,1,Westwood,,,2.0
NEC-2173-01,,Route 128,Route 128 - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,0,place-NEC-2173,1,Westwood,,,2.0
NEC-2173-02,,Route 128,Route 128 - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.210308,-71.147134,CR-zone-2,,https://www.mbta.com/stops/place-NEC-2173,,0,place-NEC-2173,1,Westwood,,,2.0
place-NEC-2203,,Hyde Park,,,,42.25503,-71.125526,CR-zone-1,"1 Pingree St, Hyde Park, MA 02136",https://www.mbta.com/stops/place-NEC-2203,,1,,1,Boston,,,
NEC-2203,,Hyde Park,Hyde Park - Commuter Rail,,Commuter Rail,42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,0,place-NEC-2203,1,Boston,,,2.0
NEC-2203-02,,Hyde Park,Hyde Park - Commuter Rail - Track 2 (South Station),2,Track 2 (South Station),42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,0,place-NEC-2203,1,Boston,,,2.0
NEC-2203-03,,Hyde Park,Hyde Park - Commuter Rail - Track 3 (Outbound),3,Track 3 (Outbound),42.25503,-71.125526,CR-zone-1,,https://www.mbta.com/stops/place-NEC-2203,,0,place-NEC-2203,1,Boston,,,2.0
place-NHRML-0055,,West Medford,,,,42.421776,-71.133342,CR-zone-1A,"481 High St, Medford, MA 02155",https://www.mbta.com/stops/place-NHRML-0055,,1,,2,Medford,,,
NHRML-0055,,West Medford,West Medford - Commuter Rail,,Commuter Rail,42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,0,place-NHRML-0055,2,Medford,,,2.0
NHRML-0055-01,,West Medford,West Medford - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,0,place-NHRML-0055,2,Medford,,,2.0
NHRML-0055-02,,West Medford,West Medford - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.421776,-71.133342,CR-zone-1A,,https://www.mbta.com/stops/place-NHRML-0055,,0,place-NHRML-0055,2,Medford,,,2.0
place-NHRML-0073,,Wedgemere,,,,42.444948,-71.140169,CR-zone-1,"25 Mystic Valley Pkwy, Winchester, MA 01890",https://www.mbta.com/stops/place-NHRML-0073,,1,,1,Winchester,,,
NHRML-0073,,Wedgemere,Wedgemere - Commuter Rail,,Commuter Rail,42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,0,place-NHRML-0073,1,Winchester,,,2.0
NHRML-0073-01,,Wedgemere,Wedgemere - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,0,place-NHRML-0073,1,Winchester,,,2.0
NHRML-0073-02,,Wedgemere,Wedgemere - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.444948,-71.140169,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0073,,0,place-NHRML-0073,1,Winchester,,,2.0
place-NHRML-0078,,Winchester Center,,,,42.451088,-71.13783,CR-zone-1,"29 Waterfield Rd, Winchester, MA 01890",https://www.mbta.com/stops/place-NHRML-0078,,1,,1,Winchester,,,
NHRML-0078,,Winchester Center,Winchester Center - Commuter Rail,,Commuter Rail,42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,0,place-NHRML-0078,1,Winchester,,,2.0
NHRML-0078-01,,Winchester Center,Winchester Center - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,0,place-NHRML-0078,1,Winchester,,,2.0
NHRML-0078-02,,Winchester Center,Winchester Center - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.451088,-71.13783,CR-zone-1,,https://www.mbta.com/stops/place-NHRML-0078,,0,place-NHRML-0078,1,Winchester,,,2.0
place-NHRML-0116,,Mishawum,,,,42.504402,-71.137618,CR-zone-2,"250 Mishawum Rd, Woburn, MA 01801",https://www.mbta.com/stops/place-NHRML-0116,,1,,2,Woburn,,,
NHRML-0116,,Mishawum,Mishawum - Commuter Rail,,Commuter Rail,42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2.0
NHRML-0116-01,,Mishawum,Mishawum - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2.0
NHRML-0116-02,,Mishawum,Mishawum - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.504402,-71.137618,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0116,,0,place-NHRML-0116,2,Woburn,,,2.0
place-NHRML-0127,,Anderson/Woburn,,,,42.516987,-71.144475,CR-zone-2,"100 Atlantic Ave, Woburn, MA 01801",https://www.mbta.com/stops/place-NHRML-0127,,1,,1,Woburn,,,
NHRML-0127,,Anderson/Woburn,Anderson/Woburn - Commuter Rail,,Commuter Rail,42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2.0
NHRML-0127-01,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2.0
NHRML-0127-02,,Anderson/Woburn,Anderson/Woburn - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.516987,-71.144475,CR-zone-2,,https://www.mbta.com/stops/place-NHRML-0127,,0,place-NHRML-0127,1,Woburn,,,2.0
place-NHRML-0152,,Wilmington,,,,42.546624,-71.174334,CR-zone-3,"405 Main St, Wilmington, MA 01887",https://www.mbta.com/stops/place-NHRML-0152,,1,,1,Wilmington,,,
NHRML-0152,,Wilmington,Wilmington - Commuter Rail,,Commuter Rail,42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2.0
NHRML-0152-01,,Wilmington,Wilmington - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2.0
NHRML-0152-02,,Wilmington,Wilmington - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.546624,-71.174334,CR-zone-3,,https://www.mbta.com/stops/place-NHRML-0152,,0,place-NHRML-0152,1,Wilmington,,,2.0
place-NHRML-0218,,North Billerica,,,,42.593248,-71.280995,CR-zone-5,"Ruggles St and Station St, North Billerica, MA 01862",https://www.mbta.com/stops/place-NHRML-0218,,1,,1,Billerica,,,
NHRML-0218,,North Billerica,North Billerica - Commuter Rail,,Commuter Rail,42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2.0
NHRML-0218-01,,North Billerica,North Billerica - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2.0
NHRML-0218-02,,North Billerica,North Billerica - Commuter Rail - Track 2 (Boston),2,Track 2 (Boston),42.593248,-71.280995,CR-zone-5,,https://www.mbta.com/stops/place-NHRML-0218,,0,place-NHRML-0218,1,Billerica,,,2.0
place-NHRML-0254,,Lowell,,,,42.63535,-71.314543,CR-zone-6,"101 Thorndike St, Lowell, MA 01852",https://www.mbta.com/stops/place-NHRML-0254,,1,,1,Lowell,,,
NHRML-0254,,Lowell,Lowell - Commuter Rail,,Commuter Rail,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,0,place-NHRML-0254,1,Lowell,,,2.0
NHRML-0254-03,,Lowell,Lowell - Commuter Rail - Track 3,3,Track 3,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,0,place-NHRML-0254,1,Lowell,,,2.0
NHRML-0254-04,,Lowell,Lowell - Commuter Rail - Track 4,4,Track 4,42.63535,-71.314543,CR-zone-6,,https://www.mbta.com/stops/place-NHRML-0254,,0,place-NHRML-0254,1,Lowell,,,2.0
place-PB-0158,,South Weymouth,,,,42.155025,-70.953302,CR-zone-3,"89 Trotter Rd, Weymouth, MA 02190",https://www.mbta.com/stops/place-PB-0158,,1,,1,Weymouth,,,
PB-0158-S,,South Weymouth,South Weymouth - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.155025,-70.953302,CR-zone-3,,https://www.mbta.com/stops/place-PB-0158,,0,place-PB-0158,1,Weymouth,,,2.0
place-PB-0194,,Abington,,,,42.107156,-70.934405,CR-zone-4,"231 Centre Ave, Abington, MA 02351",https://www.mbta.com/stops/place-PB-0194,,1,,1,Abington,,,
PB-0194-S,,Abington,Abington - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.107156,-70.934405,CR-zone-4,,https://www.mbta.com/stops/place-PB-0194,,0,place-PB-0194,1,Abington,,,2.0
place-PB-0212,,Whitman,,,,42.082749,-70.923411,CR-zone-5,"383 South Ave, Whitman, MA 02382",https://www.mbta.com/stops/place-PB-0212,,1,,1,Whitman,,,
PB-0212-S,,Whitman,Whitman - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.082749,-70.923411,CR-zone-5,,https://www.mbta.com/stops/place-PB-0212,,0,place-PB-0212,1,Whitman,,,2.0
place-PB-0245,,Hanson,,,,42.043967,-70.882438,CR-zone-6,"1070 Main St, Hanson, MA 02341",https://www.mbta.com/stops/place-PB-0245,,1,,1,Hanson,,,
PB-0245-S,,Hanson,Hanson - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.043967,-70.882438,CR-zone-6,,https://www.mbta.com/stops/place-PB-0245,,0,place-PB-0245,1,Hanson,,,2.0
place-PB-0281,,Halifax,,,,42.014739,-70.824263,CR-zone-7,"6 Garden Rd, Halifax, MA 02338",https://www.mbta.com/stops/place-PB-0281,,1,,1,Halifax,,,
PB-0281,,Halifax,Halifax - Commuter Rail,,Commuter Rail,42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,0,place-PB-0281,1,Halifax,,,2.0
PB-0281-CS,,Halifax,Halifax - Commuter Rail - Track 2,2,Track 2,42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,0,place-PB-0281,1,Halifax,,,2.0
PB-0281-S,,Halifax,Halifax - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.014739,-70.824263,CR-zone-7,,https://www.mbta.com/stops/place-PB-0281,,0,place-PB-0281,1,Halifax,,,2.0
place-PB-0356,,Plymouth,,,,41.981278,-70.690421,CR-zone-8,"385 Court St, Plymouth, MA 02360",https://www.mbta.com/stops/place-PB-0356,,1,,1,Plymouth,,,
PB-0356-S,,Plymouth,Plymouth - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),41.981278,-70.690421,CR-zone-8,,https://www.mbta.com/stops/place-PB-0356,,0,place-PB-0356,1,Plymouth,,,2.0
place-SB-0156,,Canton Center,,,,42.157095,-71.14628,CR-zone-3,"710 Washington St, Canton, MA 02021",https://www.mbta.com/stops/place-SB-0156,,1,,1,Canton,,,
SB-0156-S,,Canton Center,Canton Center - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.157095,-71.14628,CR-zone-3,,https://www.mbta.com/stops/place-SB-0156,,0,place-SB-0156,1,Canton,,,2.0
place-SB-0189,,Stoughton,,,,42.124084,-71.103627,CR-zone-4,"45 Wyman St, Stoughton, MA 02072",https://www.mbta.com/stops/place-SB-0189,,1,,1,Stoughton,,,
SB-0189-S,,Stoughton,Stoughton - Commuter Rail - Track 1 (All Trains),1,Track 1 (All Trains),42.124084,-71.103627,CR-zone-4,,https://www.mbta.com/stops/place-SB-0189,,0,place-SB-0189,1,Stoughton,,,2.0
place-WML-0025,,Lansdowne,,,,42.347581,-71.099974,CR-zone-1A,"25 David Ortiz Dr, Boston, MA 02215",https://www.mbta.com/stops/place-WML-0025,,1,,1,Boston,,,
WML-0025,,Lansdowne,Lansdowne - Commuter Rail,,Commuter Rail,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,0,place-WML-0025,1,Boston,,,2.0
WML-0025-05,,Lansdowne,Lansdowne - Commuter Rail - Track 5,5,Track 5,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,0,place-WML-0025,1,Boston,,,2.0
WML-0025-07,,Lansdowne,Lansdowne - Commuter Rail - Track 7,7,Track 7,42.347581,-71.099974,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0025,,0,place-WML-0025,1,Boston,,,2.0
place-WML-0035,,Boston Landing,,,,42.357293,-71.139883,CR-zone-1A,"100 Arthur St, Boston, MA 02134",https://www.mbta.com/stops/place-WML-0035,,1,,1,Boston,,,
WML-0035,,Boston Landing,Boston Landing - Commuter Rail,,Commuter Rail,42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,0,place-WML-0035,1,Boston,,,2.0
WML-0035-01,,Boston Landing,Boston Landing - Commuter Rail - Track 1 (Outbound),1,Track 1 (Outbound),42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,0,place-WML-0035,1,Boston,,,2.0
WML-0035-02,,Boston Landing,Boston Landing - Commuter Rail - Track 2 (South Station),2,Track 2 (South Station),42.357293,-71.139883,CR-zone-1A,,https://www.mbta.com/stops/place-WML-0035,,0,place-WML-0035,1,Boston,,,2.0
place-WML-0081,,Newtonville,,,,42.351702,-71.205408,CR-zone-1,"770 Washington St, Newton, MA 02460",https://www.mbta.com/stops/place-WML-0081,,1,,2,Newton,,,
WML-0081-02,,Newtonville,Newtonville - Commuter Rail - Track 2 (All Trains),2,Commuter Rail - Track 2 (All Trains),42.351702,-71.205408,CR-zone-1,,https://www.mbta.com/stops/place-WML-0081,,0,place-WML-0081,2,Newton,,,2.0
place-WML-0091,,West Newton,,,,42.347878,-71.230528,CR-zone-2,"1395 Washington St, Newton, MA 02465",https://www.mbta.com/stops/place-WML-0091,,1,,2,Newton,,,
WML-0091-02,,West Newton,West Newton - Commuter Rail - Track 2 (All Trains),2,Commuter Rail - Track 2 (All Trains),42.347878,-71.230528,CR-zone-2,,https://www.mbta.com/stops/place-WML-0091,,0,place-WML-0091,2,Newton,,,2.0
place-WML-0102,,Auburndale,,,,42.345833,-71.250373,CR-zone-2,"Auburn St and Woodland Rd, Newton, MA 02466",https://www.mbta.com/stops/place-WML-0102,,1,,2,Newton,,,
WML-0102-02,,Auburndale,Auburndale - Commuter Rail - Track 2 (All Trains),2,Commuter Rail - Track 2 (All Trains),42.345833,-71.250373,CR-zone-2,,https://www.mbta.com/stops/place-WML-0102,,0,place-WML-0102,2,Newton,,,2.0
place-WML-0125,,Wellesley Farms,,,,42.323608,-71.272288,CR-zone-3,"90 Croton St, Wellesley, MA 02481",https://www.mbta.com/stops/place-WML-0125,,1,,2,Wellesley,,,
WML-0125,,Wellesley Farms,Wellesley Farms - Commuter Rail,,Commuter Rail,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,0,place-WML-0125,2,Wellesley,,,2.0
WML-0125-01,,Wellesley Farms,Wellesley Farms - Commuter Rail - Track 1,1,Track 1,42.323608,-71.272288,CR-zone-3,,https://www.mbta.com/stops/place-WML-0125,,0,place-WML-0125,2,Wellesley,,,2.0
